,UJJIVANSFB,NEWGEN,RVNL,TATACONSUM,DATAPATTNS,BAJFINANCE,AVALON,MCX,INDIGO,IRFC,HDFCBANK,DMART,AXISBANK,CDSL,IRCTC,ADANIPORTS,ZOMATO,INOXINDIA,ACI,MAZDOCK,SWIGGY,SYNGENE,PPL,AEROFLEX,IDFCFIRSTB,VINCOFE,KOTAKBANK,SBICARD,ADANIENT,SBIN,JIOFIN,CASTROLIND,HAPPSTMNDS,HAL,FEDERALBNK,IREDA,WAAREERTL,TATAPOWER,KELLTONTEC,PREMIERENE,CLEAN,COALINDIA,RTNPOWER,BHEL,WHIRLPOOL,VBL,LATENTVIEW,BANDHANBNK,HFCL,AETHER,SPANDANA,SONACOMS,IEX,DCXINDIA,MTARTECH,TATAELXSI,PRINCEPIPE,RAILTEL,MANINDS,COCHINSHIP,NIFTY50
full_sample,1.1245707808128327,1.9022991226898838,2.212856822204775,1.246893357158532,2.4308909963685066,0.7299959951460063,0.07684978732931737,1.4135870803732133,1.3548125513646052,1.8863239904902096,0.7872079001723694,1.6259132232477032,1.2600530924106927,2.3468817648821587,2.721105003529344,1.8759191185825124,2.5309786677901465,1.846626166039319,0.7441052378966623,3.3149081580608875,1.7559646631020507,0.5822082337404483,1.1476420630989028,-0.1418466621159448,1.5907512295507247,2.753507607295829,0.524012567673731,0.8633139421864422,2.3941389331163103,1.2757450212624708,2.5307642615531596,1.319500371293426,1.8980975450967352,1.9001522241179452,0.8584262481340166,2.3892328970204426,0.2669131403523518,1.8220371722214477,1.1019661024421374,1.274901876386546,1.1571618988928254,1.1058630047868876,3.395837109506373,2.2904732168268116,1.6170669940573117,0.7475242448703653,1.6014193354564346,0.5772113618169391,2.535332598692022,0.4610054236138813,1.7622600039307887,1.4988186282196103,2.5849476951179233,2.8548333204853966,1.5629567748949973,1.2966611093723746,1.6904361348450427,2.2756328630381883,2.170085106624483,1.2673106729971697,1.0
