,UJJIVANSFB,NEWGEN,RVNL,TATACONSUM,DATAPATTNS,BAJFINANCE,AVALON,MCX,INDIGO,IRFC,HDFCBANK,DMART,AXISBANK,CDSL,IRCTC,ADANIPORTS,ZOMATO,INOXINDIA,ACI,MAZDOCK,SWIGGY,SYNGENE,PPL,AEROFLEX,IDFCFIRSTB,VINCOFE,KOTAKBANK,SBICARD,ADANIENT,SBIN,JIOFIN,CASTROLIND,HAPPSTMNDS,HAL,FEDERALBNK,IREDA,WAAREERTL,TATAPOWER,KELLTONTEC,PREMIERENE,CLEAN,COALINDIA,RTNPOWER,BHEL,WHIRLPOOL,VBL,LATENTVIEW,BANDHANBNK,HFCL,AETHER,SPANDANA,SONACOMS,IEX,DCXINDIA,MTARTECH,TATAELXSI,PRINCEPIPE,RAILTEL,MANINDS,COCHINSHIP,NIFTY50
full_sample,0.8285014528066783,3.58007046046358,3.6816142871047517,1.6628937918511477,1.2752872918604732,3.133452784424812,-3.0721433619823353,2.5821252550909404,1.9344173834229013,5.7119807275472105,0.2551588106629209,1.5000312216815535,0.892012238454629,3.860057577452604,4.0101469723071075,2.4746956534840843,6.550442331224953,-0.06650514224607536,0.8948867354559757,2.422006812550923,,0.8788150071852072,3.547622239938199,0.13260963870975198,1.2573500241229543,,-0.03903117134869931,0.3565138099467789,1.1034786176565075,1.2284598865536835,0.08253138970754754,2.1884315295010475,1.1860181834547527,-0.4067041252210264,0.11738748326418627,-0.006618266761829815,,2.856355150753881,5.140457169343356,-0.023271076374271584,1.1791668643593685,1.5507521060748717,2.246715417583259,4.235935870071793,1.2758325935451067,0.4879346854081202,2.180968517530776,0.0069340480927557345,3.0712514250731724,0.3464899088358022,3.791490298171935,2.6507170630963968,3.8701480413996574,0.5683986905499616,1.1189134327978587,1.146904148568477,2.4425196893234253,5.083026754698518,2.859660392242613,1.727440520324789,1.0
