,UJJIVANSFB,NEWGEN,RVNL,TATACONSUM,DATAPATTNS,BAJFINANCE,AVALON,MCX,INDIGO,IRFC,HDFCBANK,DMART,AXISBANK,CDSL,IRCTC,ADANIPORTS,ZOMATO,INOXINDIA,ACI,MAZDOCK,SWIGGY,SYNGENE,PPL,AEROFLEX,IDFCFIRSTB,VINCOFE,KOTAKBANK,SBICARD,ADANIENT,SBIN,JIOFIN,CASTROLIND,HAPPSTMNDS,HAL,FEDERALBNK,IREDA,WAAREERTL,TATAPOWER,KELLTONTEC,PREMIERENE,CLEAN,COALINDIA,RTNPOWER,BHEL,WHIRLPOOL,VBL,LATENTVIEW,BANDHANBNK,HFCL,AETHER,SPANDANA,SONACOMS,IEX,DCXINDIA,MTARTECH,TATAELXSI,PRINCEPIPE,RAILTEL,MANINDS,COCHINSHIP,NIFTY50
full_sample,0.9500687267808552,1.0259578924934278,1.173369903790676,0.7862797670748657,1.069711162100148,1.0469096379931733,0.566716071396565,1.1122707615274297,1.0592307185961858,0.9654855110439375,1.1351036493580355,0.6806232264020176,1.1105841823648075,1.1108189885294486,1.5657967490406572,1.5904209999035823,1.2727148923575782,0.8735128823949533,0.44730006665809785,1.2891458975182548,1.0819928846338458,0.6410144869828565,1.1204465782333313,1.0582321463124305,1.2506663871458843,1.2472620839377127,0.9744418740690287,0.8508728365467562,1.6983653204838531,1.2575049302125678,1.1154856734027736,0.6747112420711933,0.7359720356369525,1.1425627252522228,1.1115644558246054,1.4342096222296872,1.1760899648675431,1.3898697212990758,1.5235675834320614,1.1040558378627061,0.6627076927985917,1.029096203503036,0.9550565553768635,1.535483285195088,0.5613384047047313,0.48455376450792864,1.1089777974156605,1.202625205578521,1.6707838298328708,0.3385791660920465,1.2372795813692863,0.9466125636844215,1.2541058898905275,0.8819406768959512,0.9552476380903328,0.8576081758629185,0.8249591641106299,1.1846957008406465,1.1637886294593838,0.9588737617360859,1.0
