DATE,SYMBOL,CLOSE
2024-10-11,DATAPATTNS,2474.5
2024-10-11,DCXINDIA,322.05
2024-10-11,DMART,4572.7
2024-10-11,FEDERALBNK,187.55
2024-10-11,HAL,4446.15
2024-10-11,HAPPSTMNDS,800.75
2024-10-11,HDFCBANK,1651.0
2024-10-11,HFCL,137.52
2024-10-11,IDFCFIRSTB,72.37
2024-10-11,IEX,204.59
2024-10-11,INDIGO,4693.45
2024-10-11,INOXINDIA,1176.0
2024-10-11,IRCTC,889.2
2024-10-11,IREDA,228.61
2024-10-11,IRFC,152.4
2024-10-11,JIOFIN,341.5
2024-10-11,KELLTONTEC,146.99
2024-10-11,KOTAKBANK,1882.4
2024-10-11,LATENTVIEW,461.05
2024-10-11,MANINDS,352.05
2024-10-11,MAZDOCK,4384.95
2024-10-11,MCX,6410.55
2024-10-11,MTARTECH,1807.8
2024-10-11,NEWGEN,1373.3
2024-10-11,PPL,557.5
2024-10-11,PREMIERENE,1107.4
2024-10-11,PRINCEPIPE,546.95
2024-10-11,RAILTEL,407.95
2024-10-11,RTNPOWER,16.44
2024-10-11,RVNL,475.4
2024-10-11,SBICARD,733.75
2024-10-11,SBIN,799.75
2024-10-11,SONACOMS,665.1
2024-10-11,SPANDANA,538.15
2024-10-11,SYNGENE,879.9
2024-10-11,TATACONSUM,1113.1
2024-10-11,TATAELXSI,7675.15
2024-10-11,TATAPOWER,461.15
2024-10-11,UJJIVANSFB,40.15
2024-10-11,VBL,592.35
2024-10-11,WHIRLPOOL,2367.15
2024-10-11,ZOMATO,277.55
2024-10-14,ACI,669.65
2024-10-14,ADANIENT,3101.1
2024-10-14,ADANIPORTS,1410.3
2024-10-14,AEROFLEX,206.2
2024-10-14,AETHER,945.05
2024-10-14,AVALON,629.3
2024-10-14,AXISBANK,1164.35
2024-10-14,BAJFINANCE,7208.8
2024-10-14,BANDHANBNK,200.06
2024-10-14,BHEL,268.75
2024-10-14,CASTROLIND,227.37
2024-10-14,CDSL,1579.3
2024-10-14,CLEAN,1587.45
2024-10-14,COALINDIA,498.3
2024-10-14,DATAPATTNS,2436.45
2024-10-14,DCXINDIA,322.45
2024-10-14,DMART,4183.6
2024-10-14,FEDERALBNK,196.74
2024-10-14,HAL,4507.55
2024-10-14,HAPPSTMNDS,805.6
2024-10-14,HDFCBANK,1688.1
2024-10-14,HFCL,136.7
2024-10-14,IDFCFIRSTB,72.94
2024-10-14,IEX,196.18
2024-10-14,INDIGO,4678.95
2024-10-14,INOXINDIA,1173.75
2024-10-14,IRCTC,885.0
2024-10-14,IREDA,221.5
2024-10-14,IRFC,151.35
2024-10-14,JIOFIN,340.05
2024-10-14,KELLTONTEC,148.98
2024-10-14,KOTAKBANK,1910.8
2024-10-14,LATENTVIEW,459.05
2024-10-14,MANINDS,348.35
2024-10-14,MAZDOCK,4277.6
2024-10-14,MCX,6504.5
2024-10-14,MTARTECH,1780.75
2024-10-14,NEWGEN,1350.85
2024-10-14,PPL,549.35
2024-10-14,PREMIERENE,1133.6
2024-10-14,PRINCEPIPE,544.25
2024-10-14,RAILTEL,410.3
2024-10-14,RTNPOWER,15.9
2024-10-14,RVNL,470.5
2024-10-14,SBICARD,737.55
2024-10-14,SBIN,805.15
2024-10-14,SONACOMS,660.1
2024-10-14,SPANDANA,526.0
2024-10-14,SYNGENE,890.0
2024-10-14,TATACONSUM,1113.55
2024-10-14,TATAELXSI,7573.5
2024-10-14,TATAPOWER,462.3
2024-10-14,UJJIVANSFB,39.9
2024-10-14,VBL,591.65
2024-10-14,WHIRLPOOL,2372.85
2024-10-14,ZOMATO,280.05
2024-10-15,ACI,668.5
2024-10-15,ADANIENT,3104.7
2024-10-15,ADANIPORTS,1420.3
2024-10-15,AEROFLEX,208.55
2024-10-15,AETHER,937.25
2024-10-15,AVALON,614.8
2024-10-15,AXISBANK,1153.85
2024-10-15,BAJFINANCE,7016.9
2024-10-15,BANDHANBNK,194.35
2024-10-15,BHEL,271.6
2024-10-15,CASTROLIND,230.05
2024-10-15,CDSL,1586.5
2024-10-15,CLEAN,1615.35
2024-10-15,COALINDIA,494.45
2024-10-15,DATAPATTNS,2513.0
2024-10-15,DCXINDIA,316.15
2024-10-15,DMART,4193.55
2024-10-15,FEDERALBNK,198.62
2024-10-15,HAL,4575.4
2024-10-15,HAPPSTMNDS,795.6
2024-10-15,HDFCBANK,1684.1
2024-10-15,HFCL,134.9
2024-10-15,IDFCFIRSTB,72.74
2024-10-15,IEX,191.6
2024-10-15,INDIGO,4756.45
2024-10-15,INOXINDIA,1176.85
2024-10-15,IRCTC,895.3
2024-10-15,IREDA,222.68
2024-10-15,IRFC,151.1
2024-10-15,JIOFIN,336.75
2024-10-15,KELLTONTEC,152.36
2024-10-15,KOTAKBANK,1895.2
2024-10-15,LATENTVIEW,461.95
2024-10-15,MANINDS,347.8
2024-10-15,MAZDOCK,4403.15
2024-10-15,MCX,6511.0
2024-10-15,MTARTECH,1801.4
2024-10-15,NEWGEN,1296.0
2024-10-15,PPL,540.05
2024-10-15,PREMIERENE,1148.25
2024-10-15,PRINCEPIPE,544.35
2024-10-15,RAILTEL,408.1
2024-10-15,RTNPOWER,15.87
2024-10-15,RVNL,474.2
2024-10-15,SBICARD,739.05
2024-10-15,SBIN,804.65
2024-10-15,SONACOMS,656.8
2024-10-15,SPANDANA,514.7
2024-10-15,SYNGENE,886.85
2024-10-15,TATACONSUM,1115.25
2024-10-15,TATAELXSI,7469.1
2024-10-15,TATAPOWER,463.5
2024-10-15,UJJIVANSFB,39.91
2024-10-15,VBL,611.05
2024-10-15,WHIRLPOOL,2387.3
2024-10-15,ZOMATO,279.55
2024-10-16,ACI,664.35
2024-10-16,ADANIENT,3085.9
2024-10-16,ADANIPORTS,1403.8
2024-10-16,AEROFLEX,203.44
2024-10-16,AETHER,920.85
2024-10-16,AVALON,608.65
2024-10-16,AXISBANK,1153.2
2024-10-16,BAJFINANCE,6956.35
2024-10-16,BANDHANBNK,192.74
2024-10-16,BHEL,269.6
2024-10-16,CASTROLIND,223.71
2024-10-16,CDSL,1569.7
2024-10-16,CLEAN,1614.6
2024-10-16,COALINDIA,495.75
2024-10-16,DATAPATTNS,2531.05
2024-10-16,DCXINDIA,317.55
2024-10-16,DMART,4173.8
2024-10-16,FEDERALBNK,194.4
2024-10-16,HAL,4656.25
2024-10-16,HAPPSTMNDS,800.8
2024-10-16,HDFCBANK,1699.8
2024-10-16,HFCL,137.85
2024-10-16,IDFCFIRSTB,72.22
2024-10-16,IEX,194.65
2024-10-16,INDIGO,4699.85
2024-10-16,INOXINDIA,1171.7
2024-10-16,IRCTC,892.6
2024-10-16,IREDA,221.11
2024-10-16,IRFC,150.76
2024-10-16,JIOFIN,333.65
2024-10-16,KELLTONTEC,148.77
2024-10-16,KOTAKBANK,1876.35
2024-10-16,LATENTVIEW,470.45
2024-10-16,MANINDS,330.25
2024-10-16,MAZDOCK,4325.45
2024-10-16,MCX,6428.3
2024-10-16,MTARTECH,1779.1
2024-10-16,NEWGEN,1269.55
2024-10-16,PPL,590.8
2024-10-16,PREMIERENE,1135.35
2024-10-16,PRINCEPIPE,541.25
2024-10-16,RAILTEL,438.65
2024-10-16,RTNPOWER,15.9
2024-10-16,RVNL,479.6
2024-10-16,SBICARD,740.8
2024-10-16,SBIN,805.45
2024-10-16,SONACOMS,662.55
2024-10-16,SPANDANA,504.85
2024-10-16,SYNGENE,886.15
2024-10-16,TATACONSUM,1113.95
2024-10-16,TATAELXSI,7400.5
2024-10-16,TATAPOWER,460.45
2024-10-16,UJJIVANSFB,39.62
2024-10-16,VBL,608.3
2024-10-16,WHIRLPOOL,2407.65
2024-10-16,ZOMATO,274.25
2024-10-17,ACI,664.2
2024-10-17,ADANIENT,3013.75
2024-10-17,ADANIPORTS,1394.7
2024-10-17,AEROFLEX,199.83
2024-10-17,AETHER,924.6
2024-10-17,AVALON,575.95
2024-10-17,AXISBANK,1131.85
2024-10-17,BAJFINANCE,6899.5
2024-10-17,BANDHANBNK,190.19
2024-10-17,BHEL,254.2
2024-10-17,CASTROLIND,220.83
2024-10-17,CDSL,1545.0
2024-10-17,CLEAN,1599.4
2024-10-17,COALINDIA,489.9
2024-10-17,DATAPATTNS,2447.85
2024-10-17,DCXINDIA,312.6
2024-10-17,DMART,4087.7
2024-10-17,FEDERALBNK,193.61
2024-10-17,HAL,4518.6
2024-10-17,HAPPSTMNDS,802.4
2024-10-17,HDFCBANK,1673.15
2024-10-17,HFCL,132.52
2024-10-17,IDFCFIRSTB,71.74
2024-10-17,IEX,191.16
2024-10-17,INDIGO,4624.0
2024-10-17,INOXINDIA,1160.3
2024-10-17,IRCTC,871.75
2024-10-17,IREDA,217.71
2024-10-17,IRFC,149.12
2024-10-17,JIOFIN,329.15
2024-10-17,KELLTONTEC,147.55
2024-10-17,KOTAKBANK,1864.05
2024-10-17,LATENTVIEW,484.7
2024-10-17,MANINDS,319.3
2024-10-17,MAZDOCK,4237.8
2024-10-17,MCX,6341.45
2024-10-17,MTARTECH,1730.8
2024-10-17,NEWGEN,1244.4
2024-10-17,PPL,578.5
2024-10-17,PREMIERENE,1084.1
2024-10-17,PRINCEPIPE,539.75
2024-10-17,RAILTEL,430.8
2024-10-17,RTNPOWER,15.41
2024-10-17,RVNL,489.6
2024-10-17,SBICARD,740.0
2024-10-17,SBIN,811.05
2024-10-17,SONACOMS,648.6
2024-10-17,SPANDANA,500.75
2024-10-17,SYNGENE,878.55
2024-10-17,TATACONSUM,1090.15
2024-10-17,TATAELXSI,7365.1
2024-10-17,TATAPOWER,450.2
2024-10-17,UJJIVANSFB,39.3
2024-10-17,VBL,588.4
2024-10-17,WHIRLPOOL,2355.3
2024-10-17,ZOMATO,270.55
2024-10-18,ACI,658.9
2024-10-18,ADANIENT,3002.0
2024-10-18,ADANIPORTS,1405.6
2024-10-18,AEROFLEX,200.12
2024-10-18,AETHER,926.9
2024-10-18,AVALON,590.35
2024-10-18,AXISBANK,1196.85
2024-10-18,BAJFINANCE,6899.55
2024-10-18,BANDHANBNK,191.96
2024-10-18,BHEL,253.85
2024-10-18,CASTROLIND,222.23
2024-10-18,CDSL,1579.3
2024-10-18,CLEAN,1610.55
2024-10-18,COALINDIA,492.2
2024-10-18,DATAPATTNS,2450.75
2024-10-18,DCXINDIA,308.85
2024-10-18,DMART,3986.7
2024-10-18,FEDERALBNK,195.3
2024-10-18,HAL,4524.7
2024-10-18,HAPPSTMNDS,796.25
2024-10-18,HDFCBANK,1681.85
2024-10-18,HFCL,130.07
2024-10-18,IDFCFIRSTB,71.57
2024-10-18,IEX,190.96
2024-10-18,INDIGO,4663.05
2024-10-18,INOXINDIA,1146.75
2024-10-18,IRCTC,881.0
2024-10-18,IREDA,216.14
2024-10-18,IRFC,147.68
2024-10-18,JIOFIN,330.35
2024-10-18,KELLTONTEC,152.76
2024-10-18,KOTAKBANK,1871.05
2024-10-18,LATENTVIEW,486.45
2024-10-18,MANINDS,325.2
2024-10-18,MAZDOCK,4526.35
2024-10-18,MCX,6561.15
2024-10-18,MTARTECH,1681.4
2024-10-18,NEWGEN,1257.65
2024-10-18,PPL,570.75
2024-10-18,PREMIERENE,1094.65
2024-10-18,PRINCEPIPE,538.8
2024-10-18,RAILTEL,423.75
2024-10-18,RTNPOWER,15.31
2024-10-18,RVNL,477.3
2024-10-18,SBICARD,740.15
2024-10-18,SBIN,820.4
2024-10-18,SONACOMS,637.3
2024-10-18,SPANDANA,499.05
2024-10-18,SYNGENE,877.4
2024-10-18,TATACONSUM,1093.25
2024-10-18,TATAELXSI,7328.7
2024-10-18,TATAPOWER,453.55
2024-10-18,UJJIVANSFB,39.04
2024-10-18,VBL,588.75
2024-10-18,VINCOFE,140.25
2024-10-18,WHIRLPOOL,2337.85
2024-10-18,ZOMATO,257.45
2024-10-21,ACI,646.05
2024-10-21,ADANIENT,2937.65
2024-10-21,ADANIPORTS,1375.5
2024-10-21,AEROFLEX,190.3
2024-10-21,AETHER,862.6
2024-10-21,AVALON,565.5
2024-10-21,AXISBANK,1190.3
2024-10-21,BAJFINANCE,6780.9
2024-10-21,BANDHANBNK,184.89
2024-10-21,BHEL,247.65
2024-10-21,CASTROLIND,216.99
2024-10-21,CDSL,1551.9
2024-10-21,CLEAN,1590.9
2024-10-21,COALINDIA,485.4
2024-10-21,DATAPATTNS,2371.4
2024-10-21,DCXINDIA,303.25
2024-10-21,DMART,3973.45
2024-10-21,FEDERALBNK,193.39
2024-10-21,HAL,4514.45
2024-10-21,HAPPSTMNDS,788.35
2024-10-21,HDFCBANK,1728.7
2024-10-21,HFCL,124.97
2024-10-21,IDFCFIRSTB,70.4
2024-10-21,IEX,187.11
2024-10-21,INDIGO,4591.0
2024-10-21,INOXINDIA,1135.4
2024-10-21,IRCTC,858.8
2024-10-21,IREDA,210.03
2024-10-21,IRFC,144.69
2024-10-21,JIOFIN,327.2
2024-10-21,KELLTONTEC,147.1
2024-10-21,KOTAKBANK,1789.2
2024-10-21,LATENTVIEW,478.85
2024-10-21,MANINDS,312.35
2024-10-21,MAZDOCK,4666.5
2024-10-21,MCX,6629.0
2024-10-21,MTARTECH,1666.85
2024-10-21,NEWGEN,1263.85
2024-10-21,PPL,553.45
2024-10-21,PREMIERENE,1042.3
2024-10-21,PRINCEPIPE,535.9
2024-10-21,RAILTEL,410.15
2024-10-21,RTNPOWER,15.24
2024-10-21,RVNL,465.65
2024-10-21,SBICARD,718.95
2024-10-21,SBIN,813.95
2024-10-21,SONACOMS,633.55
2024-10-21,SPANDANA,481.3
2024-10-21,SYNGENE,855.15
2024-10-21,TATACONSUM,1017.05
2024-10-21,TATAELXSI,7409.2
2024-10-21,TATAPOWER,453.8
2024-10-21,UJJIVANSFB,38.48
2024-10-21,VBL,578.45
2024-10-21,VINCOFE,133.08
2024-10-21,WHIRLPOOL,2349.55
2024-10-21,ZOMATO,265.7
2024-10-22,ACI,617.75
2024-10-22,ADANIENT,2823.8
2024-10-22,ADANIPORTS,1362.85
2024-10-22,AEROFLEX,182.96
2024-10-22,AETHER,802.4
2024-10-22,AVALON,544.4
2024-10-22,AXISBANK,1175.75
2024-10-22,BAJFINANCE,6677.9
2024-10-22,BANDHANBNK,173.8
2024-10-22,BHEL,232.8
2024-10-22,CASTROLIND,206.66
2024-10-22,CDSL,1460.85
2024-10-22,CLEAN,1507.05
2024-10-22,COALINDIA,468.35
2024-10-22,DATAPATTNS,2268.9
2024-10-22,DCXINDIA,288.75
2024-10-22,DMART,4005.2
2024-10-22,FEDERALBNK,189.34
2024-10-22,HAL,4301.7
2024-10-22,HAPPSTMNDS,774.35
2024-10-22,HDFCBANK,1714.55
2024-10-22,HFCL,114.9
2024-10-22,IDFCFIRSTB,68.32
2024-10-22,IEX,179.16
2024-10-22,INDIGO,4524.4
2024-10-22,INOXINDIA,1090.1
2024-10-22,IRCTC,831.4
2024-10-22,IREDA,199.52
2024-10-22,IRFC,137.68
2024-10-22,JIOFIN,314.05
2024-10-22,KELLTONTEC,137.62
2024-10-22,KOTAKBANK,1763.15
2024-10-22,LATENTVIEW,457.3
2024-10-22,MANINDS,289.45
2024-10-22,MAZDOCK,4158.35
2024-10-22,MCX,6431.05
2024-10-22,MTARTECH,1564.15
2024-10-22,NEWGEN,1188.1
2024-10-22,PPL,521.8
2024-10-22,PREMIERENE,997.65
2024-10-22,PRINCEPIPE,523.5
2024-10-22,RAILTEL,390.7
2024-10-22,RTNPOWER,14.61
2024-10-22,RVNL,442.55
2024-10-22,SBICARD,703.95
2024-10-22,SBIN,790.4
2024-10-22,SONACOMS,635.35
2024-10-22,SPANDANA,463.35
2024-10-22,SYNGENE,838.7
2024-10-22,TATACONSUM,998.25
2024-10-22,TATAELXSI,7126.5
2024-10-22,TATAPOWER,435.85
2024-10-22,UJJIVANSFB,36.71
2024-10-22,VBL,594.55
2024-10-22,VINCOFE,129.67
2024-10-22,WHIRLPOOL,2348.65
2024-10-22,ZOMATO,256.35
2024-10-23,ACI,619.8
2024-10-23,ADANIENT,2835.55
2024-10-23,ADANIPORTS,1340.45
2024-10-23,AEROFLEX,185.89
2024-10-23,AETHER,804.6
2024-10-23,AVALON,571.55
2024-10-23,AXISBANK,1160.4
2024-10-23,BAJFINANCE,6995.8
2024-10-23,BANDHANBNK,182.29
2024-10-23,BHEL,223.7
2024-10-23,CASTROLIND,211.25
2024-10-23,CDSL,1480.35
2024-10-23,CLEAN,1523.5
2024-10-23,COALINDIA,474.1
2024-10-23,DATAPATTNS,2237.1
2024-10-23,DCXINDIA,296.15
2024-10-23,DMART,4156.1
2024-10-23,FEDERALBNK,188.72
2024-10-23,HAL,4233.75
2024-10-23,HAPPSTMNDS,777.2
2024-10-23,HDFCBANK,1735.8
2024-10-23,HFCL,121.93
2024-10-23,IDFCFIRSTB,66.58
2024-10-23,IEX,182.82
2024-10-23,INDIGO,4520.0
2024-10-23,INOXINDIA,1104.0
2024-10-23,IRCTC,828.65
2024-10-23,IREDA,200.42
2024-10-23,IRFC,139.42
2024-10-23,JIOFIN,314.7
2024-10-23,KELLTONTEC,140.07
2024-10-23,KOTAKBANK,1767.8
2024-10-23,LATENTVIEW,457.1
2024-10-23,MANINDS,299.55
2024-10-23,MAZDOCK,4193.05
2024-10-23,MCX,6686.05
2024-10-23,MTARTECH,1569.0
2024-10-23,NEWGEN,1234.0
2024-10-23,PPL,542.45
2024-10-23,PREMIERENE,998.85
2024-10-23,PRINCEPIPE,514.25
2024-10-23,RAILTEL,396.75
2024-10-23,RTNPOWER,13.87
2024-10-23,RVNL,442.15
2024-10-23,SBICARD,705.9
2024-10-23,SBIN,786.0
2024-10-23,SONACOMS,644.1
2024-10-23,SPANDANA,467.6
2024-10-23,SYNGENE,836.85
2024-10-23,TATACONSUM,1014.55
2024-10-23,TATAELXSI,7217.15
2024-10-23,TATAPOWER,437.7
2024-10-23,UJJIVANSFB,38.07
2024-10-23,VBL,628.75
2024-10-23,VINCOFE,128.91
2024-10-23,WHIRLPOOL,2290.4
2024-10-23,ZOMATO,264.05
2024-10-24,ACI,608.65
2024-10-24,ADANIENT,2830.2
2024-10-24,ADANIPORTS,1354.4
2024-10-24,AEROFLEX,189.88
2024-10-24,AETHER,801.45
2024-10-24,AVALON,599.75
2024-10-24,AXISBANK,1167.35
2024-10-24,BAJFINANCE,7040.9
2024-10-24,BANDHANBNK,180.66
2024-10-24,BHEL,227.3
2024-10-24,CASTROLIND,207.45
2024-10-24,CDSL,1470.0
2024-10-24,CLEAN,1516.65
2024-10-24,COALINDIA,477.25
2024-10-24,DATAPATTNS,2258.75
2024-10-24,DCXINDIA,297.6
2024-10-24,DMART,4060.1
2024-10-24,FEDERALBNK,188.86
2024-10-24,HAL,4197.15
2024-10-24,HAPPSTMNDS,775.15
2024-10-24,HDFCBANK,1749.65
2024-10-24,HFCL,116.99
2024-10-24,IDFCFIRSTB,68.05
2024-10-24,IEX,184.42
2024-10-24,INDIGO,4519.85
2024-10-24,INOXINDIA,1100.15
2024-10-24,IRCTC,830.15
2024-10-24,IREDA,200.19
2024-10-24,IRFC,139.03
2024-10-24,JIOFIN,316.1
2024-10-24,KELLTONTEC,135.76
2024-10-24,KOTAKBANK,1762.2
2024-10-24,LATENTVIEW,442.95
2024-10-24,MANINDS,293.7
2024-10-24,MAZDOCK,4214.7
2024-10-24,MCX,6649.3
2024-10-24,MTARTECH,1534.9
2024-10-24,NEWGEN,1268.3
2024-10-24,PPL,526.95
2024-10-24,PREMIERENE,978.35
2024-10-24,PRINCEPIPE,508.65
2024-10-24,RAILTEL,414.05
2024-10-24,RTNPOWER,13.83
2024-10-24,RVNL,441.95
2024-10-24,SBICARD,712.2
2024-10-24,SBIN,794.55
2024-10-24,SONACOMS,729.45
2024-10-24,SPANDANA,465.55
2024-10-24,SYNGENE,879.75
2024-10-24,TATACONSUM,996.45
2024-10-24,TATAELXSI,6966.4
2024-10-24,TATAPOWER,438.0
2024-10-24,UJJIVANSFB,36.6
2024-10-24,VBL,609.3
2024-10-24,VINCOFE,127.51
2024-10-24,WHIRLPOOL,2240.05
2024-10-24,ZOMATO,254.3
2024-10-25,ACI,596.85
2024-10-25,ADANIENT,2693.45
2024-10-25,ADANIPORTS,1318.7
2024-10-25,AEROFLEX,180.15
2024-10-25,AETHER,789.15
2024-10-25,AVALON,587.35
2024-10-25,AXISBANK,1189.35
2024-10-25,BAJFINANCE,6910.15
2024-10-25,BANDHANBNK,168.21
2024-10-25,BHEL,216.85
2024-10-25,CASTROLIND,204.53
2024-10-25,CDSL,1419.0
2024-10-25,CLEAN,1490.15
2024-10-25,COALINDIA,461.1
2024-10-25,DATAPATTNS,2157.9
2024-10-25,DCXINDIA,293.0
2024-10-25,DMART,4052.2
2024-10-25,FEDERALBNK,186.24
2024-10-25,HAL,4165.6
2024-10-25,HAPPSTMNDS,768.7
2024-10-25,HDFCBANK,1743.4
2024-10-25,HFCL,113.28
2024-10-25,IDFCFIRSTB,65.5
2024-10-25,IEX,180.76
2024-10-25,INDIGO,4366.1
2024-10-25,INOXINDIA,1085.9
2024-10-25,IRCTC,812.1
2024-10-25,IREDA,191.26
2024-10-25,IRFC,134.43
2024-10-25,JIOFIN,311.2
2024-10-25,KELLTONTEC,130.97
2024-10-25,KOTAKBANK,1768.85
2024-10-25,LATENTVIEW,444.75
2024-10-25,MANINDS,290.25
2024-10-25,MAZDOCK,4062.3
2024-10-25,MCX,6487.55
2024-10-25,MTARTECH,1507.6
2024-10-25,NEWGEN,1225.95
2024-10-25,PPL,518.8
2024-10-25,PREMIERENE,945.05
2024-10-25,PRINCEPIPE,501.35
2024-10-25,RAILTEL,395.6
2024-10-25,RTNPOWER,13.13
2024-10-25,RVNL,419.75
2024-10-25,SBICARD,691.45
2024-10-25,SBIN,780.95
2024-10-25,SONACOMS,699.25
2024-10-25,SPANDANA,454.05
2024-10-25,SYNGENE,874.85
2024-10-25,TATACONSUM,973.05
2024-10-25,TATAELXSI,6990.65
2024-10-25,TATAPOWER,422.1
2024-10-25,UJJIVANSFB,35.77
2024-10-25,VBL,611.2
2024-10-25,VINCOFE,123.98
2024-10-25,WHIRLPOOL,2188.75
2024-10-25,ZOMATO,253.8
2024-10-28,ACI,651.8
2024-10-28,ADANIENT,2798.65
2024-10-28,ADANIPORTS,1352.2
2024-10-28,AEROFLEX,183.46
2024-10-28,AETHER,809.35
2024-10-28,AVALON,573.5
2024-10-28,AXISBANK,1171.6
2024-10-28,BAJFINANCE,6911.35
2024-10-28,BANDHANBNK,184.81
2024-10-28,BHEL,229.75
2024-10-28,CASTROLIND,206.81
2024-10-28,CDSL,1483.65
2024-10-28,CLEAN,1465.85
2024-10-28,COALINDIA,441.65
2024-10-28,DATAPATTNS,2191.9
2024-10-28,DCXINDIA,306.15
2024-10-28,DMART,3987.5
2024-10-28,FEDERALBNK,184.99
2024-10-28,HAL,4148.75
2024-10-28,HAPPSTMNDS,766.9
2024-10-28,HDFCBANK,1734.2
2024-10-28,HFCL,117.38
2024-10-28,IDFCFIRSTB,67.13
2024-10-28,IEX,182.44
2024-10-28,INDIGO,4015.45
2024-10-28,INOXINDIA,1088.85
2024-10-28,IRCTC,821.05
2024-10-28,IREDA,198.96
2024-10-28,IRFC,143.48
2024-10-28,JIOFIN,316.65
2024-10-28,KELLTONTEC,134.99
2024-10-28,KOTAKBANK,1749.85
2024-10-28,LATENTVIEW,443.1
2024-10-28,MANINDS,303.2
2024-10-28,MAZDOCK,4015.95
2024-10-28,MCX,6565.4
2024-10-28,MTARTECH,1517.45
2024-10-28,NEWGEN,1230.5
2024-10-28,PPL,517.95
2024-10-28,PREMIERENE,960.25
2024-10-28,PRINCEPIPE,486.25
2024-10-28,RAILTEL,404.25
2024-10-28,RTNPOWER,13.43
2024-10-28,RVNL,432.3
2024-10-28,SBICARD,667.55
2024-10-28,SBIN,792.05
2024-10-28,SONACOMS,690.85
2024-10-28,SPANDANA,459.45
2024-10-28,SYNGENE,871.3
2024-10-28,TATACONSUM,975.9
2024-10-28,TATAELXSI,7060.0
2024-10-28,TATAPOWER,425.7
2024-10-28,UJJIVANSFB,36.68
2024-10-28,VBL,603.8
2024-10-28,VINCOFE,126.52
2024-10-28,WHIRLPOOL,2158.35
2024-10-28,ZOMATO,253.95
2024-10-29,ACI,628.2
2024-10-29,ADANIENT,2848.6
2024-10-29,ADANIPORTS,1372.7
2024-10-29,AEROFLEX,183.76
2024-10-29,AETHER,819.0
2024-10-29,AVALON,578.3
2024-10-29,AXISBANK,1186.85
2024-10-29,BAJFINANCE,7022.5
2024-10-29,BANDHANBNK,179.13
2024-10-29,BHEL,235.0
2024-10-29,CASTROLIND,209.51
2024-10-29,CDSL,1461.9
2024-10-29,CLEAN,1462.85
2024-10-29,COALINDIA,445.55
2024-10-29,DATAPATTNS,2203.75
2024-10-29,DCXINDIA,321.45
2024-10-29,DMART,3965.15
2024-10-29,FEDERALBNK,200.7
2024-10-29,HAL,4274.5
2024-10-29,HAPPSTMNDS,762.3
2024-10-29,HDFCBANK,1751.85
2024-10-29,HFCL,117.21
2024-10-29,IDFCFIRSTB,67.6
2024-10-29,IEX,179.89
2024-10-29,INDIGO,4026.75
