,UJJIVANSFB,NEWGEN,RVNL,TATACONSUM,DATAPATTNS,BAJFINANCE,AVALON,MCX,INDIGO,IRFC,HDFCBANK,DMART,AXISBANK,CDSL,IRCTC,ADANIPORTS,ZOMATO,INOXINDIA,ACI,MAZDOCK,SWIGGY,SYNGENE,PPL,AEROFLEX,IDFCFIRSTB,VINCOFE,KOTAKBANK,SBICARD,ADANIENT,SBIN,JIOFIN,CASTROLIND,HAPPSTMNDS,HAL,FEDERALBNK,IREDA,WAAREERTL,TATAPOWER,KELLTONTEC,PREMIERENE,CLEAN,COALINDIA,RTNPOWER,BHEL,WHIRLPOOL,VBL,LATENTVIEW,BANDHANBNK,HFCL,AETHER,SPANDANA,SONACOMS,IEX,DCXINDIA,MTARTECH,TATAELXSI,PRINCEPIPE,RAILTEL,MANINDS,COCHINSHIP,NIFTY50
full_sample,0.9516541351142371,1.0281307637264736,1.1669702179147348,0.7850321709764954,1.0606486391033627,1.0483631595669396,0.5673122628051652,1.115747307133793,1.0617789302602805,0.9658495180595221,1.1340826662361565,0.6814773712187427,1.1113961607369283,1.113342667601223,1.5667968236298317,1.589270536138708,1.271939444187222,0.8851493315906197,0.4419041441885563,1.2889319264416172,1.08451348555236,0.6421530255466302,1.122045350250068,1.0696988236308094,1.2513047603259886,1.2495306610926178,0.9745573377810299,0.8513354308961575,1.699381588276152,1.2578216362961125,1.1144228881818508,0.6772009733081794,0.7374956995047329,1.1460145453526895,1.1111214055241272,1.4184285817935782,1.1924039301882547,1.3931106167054237,1.5295703688214333,1.1059390246041028,0.6637318419535173,1.0332764965278565,0.9579814869710419,1.540161627323835,0.5623705801732256,0.48624522766285494,1.1136283673423781,1.2022099633653853,1.6705522485298077,0.33788329033725983,1.2378782279199694,0.9487440931742895,1.2554964036505152,0.880362928228391,0.9557769149192489,0.8567647189198471,0.8274617027992406,1.185841717897056,1.169176319913435,0.9615333058099178,1.0
