DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2024-12-19,EQ,1799.6,1801.1,1779.0,1810.7,1794.0,1793.5,1791.37,1880.0,1363.55,12690385,22733148296.1,226833,HDFCBANK
2024-12-20,EQ,1782.2,1797.55,1767.05,1793.5,1777.1,1771.5,1778.49,1880.0,1363.55,12846174,22846837948.65,248859,HDFCBANK
2024-12-23,EQ,1782.0,1806.0,1781.3,1771.5,1802.0,1801.0,1798.41,1880.0,1363.55,5522296,9931339240.15,196041,HDFCBANK
2024-12-24,EQ,1802.05,1808.7,1789.55,1801.0,1799.65,1798.1,1798.76,1880.0,1363.55,7242917,13028270259.6,186401,HDFCBANK
2024-12-26,EQ,1798.55,1812.0,1780.75,1798.1,1792.5,1790.75,1793.76,1880.0,1363.55,5240839,9400810018.35,206346,HDFCBANK
2024-12-27,EQ,1794.8,1805.95,1789.1,1790.75,1801.0,1798.25,1796.11,1880.0,1363.55,3629665,6519260348.4,118374,HDFCBANK
2024-12-30,EQ,1792.2,1815.0,1771.0,1798.25,1784.0,1777.9,1785.2,1880.0,1363.55,11111109,19835603545.9,242576,HDFCBANK
2024-12-31,EQ,1770.3,1781.8,1765.6,1777.9,1772.0,1772.85,1773.08,1880.0,1363.55,7058618,12515466451.75,178863,HDFCBANK
2025-01-01,EQ,1773.45,1794.0,1761.1,1772.85,1784.95,1782.75,1781.22,1880.0,1363.55,3656903,6513766065.7,137050,HDFCBANK
2025-01-02,EQ,1777.1,1803.45,1773.0,1782.75,1792.35,1793.75,1792.0,1880.0,1363.55,9279288,16628452536.95,207825,HDFCBANK
2025-01-03,EQ,1791.0,1795.25,1746.3,1793.75,1748.4,1749.2,1758.6,1880.0,1363.55,12213097,21477958569.15,331392,HDFCBANK
2025-01-06,EQ,1740.1,1757.2,1705.8,1749.2,1711.0,1710.5,1725.21,1880.0,1363.55,9408174,16231088938.6,286152,HDFCBANK
2025-01-07,EQ,1715.0,1721.0,1700.0,1710.5,1712.95,1713.4,1712.76,1880.0,1363.55,6763953,11585014112.5,183035,HDFCBANK
2025-01-08,EQ,1708.25,1711.65,1683.35,1713.4,1694.2,1694.3,1694.07,1880.0,1363.55,9869095,16718930725.7,333259,HDFCBANK
2025-01-09,EQ,1684.15,1689.0,1658.1,1694.3,1668.8,1667.8,1668.1,1880.0,1363.55,20210111,33712559507.35,484900,HDFCBANK
2025-01-10,EQ,1671.0,1674.9,1654.0,1667.8,1657.0,1656.75,1664.65,1880.0,1363.55,8726640,14526837756.8,215325,HDFCBANK
2025-01-13,EQ,1640.0,1646.75,1624.3,1656.75,1632.1,1630.85,1634.5,1880.0,1363.55,10834533,17709048137.7,275849,HDFCBANK
2025-01-14,EQ,1639.9,1656.2,1637.0,1630.85,1650.75,1646.6,1646.85,1880.0,1363.55,13330716,21953639202.1,315905,HDFCBANK
2025-01-15,EQ,1656.5,1662.7,1636.3,1646.6,1645.7,1643.05,1648.56,1880.0,1363.55,7011446,11558819066.05,207907,HDFCBANK
2025-01-16,EQ,1652.85,1660.55,1642.85,1643.05,1654.85,1652.05,1650.92,1880.0,1363.55,10606227,17510025478.45,215124,HDFCBANK
2025-01-17,EQ,1643.5,1650.5,1628.5,1652.05,1636.7,1636.75,1636.01,1880.0,1363.55,11556038,18905738551.0,214237,HDFCBANK
2025-01-20,EQ,1626.0,1660.95,1626.0,1636.75,1652.85,1651.25,1646.81,1880.0,1363.55,8778809,14457009775.1,226533,HDFCBANK
2025-01-21,EQ,1658.25,1661.05,1633.05,1651.25,1645.75,1642.4,1645.24,1880.0,1363.55,15579072,25631380761.95,270722,HDFCBANK
2025-01-22,EQ,1642.4,1671.9,1625.45,1642.4,1671.9,1666.05,1653.85,1880.0,1363.55,15309653,25319845164.8,367130,HDFCBANK
2025-01-23,EQ,1687.0,1687.0,1651.25,1666.05,1665.0,1664.9,1665.84,1880.0,1363.55,17454579,29076566202.7,445411,HDFCBANK
2025-01-24,EQ,1660.0,1670.3,1644.5,1664.9,1645.0,1649.8,1658.68,1880.0,1363.55,12118100,20100037678.05,271994,HDFCBANK
2025-01-27,EQ,1641.1,1643.6,1626.0,1649.8,1629.5,1629.8,1632.37,1880.0,1363.55,11402083,18612439467.95,277125,HDFCBANK
2025-01-28,EQ,1647.0,1684.3,1647.0,1629.8,1673.3,1670.4,1670.57,1880.0,1363.55,15089656,25208271808.85,350835,HDFCBANK
2025-01-29,EQ,1675.0,1681.15,1668.85,1670.4,1676.0,1677.3,1675.45,1880.0,1363.55,6309945,10571994646.45,196187,HDFCBANK
2025-01-30,EQ,1681.0,1697.9,1672.55,1677.3,1693.1,1691.5,1685.73,1880.0,1363.55,12872423,21699404205.05,263161,HDFCBANK
2025-01-31,EQ,1687.25,1704.7,1683.95,1691.5,1699.5,1698.75,1696.52,1880.0,1363.55,7910843,13420873179.4,215938,HDFCBANK
